"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"variant_YFR002W_1794_guide_chrVI_+_151813",1498.27807310148,0.147984483206124,0.0856812665767925,0,1,1
"neutral_YNL232W_678_guide_chrXIV_-_215603",565.507445064335,0.240490043039141,0.136717701515802,0,1,1
"variant_YKL144C_117_guide_chrXI_-_176359",2778.5785509412,0.0119854021273843,0.0639673871084352,0,1,1
"variant_YMR128W_2247_guide_chrXIII_+_525947",2495.13432552507,-0.00491880075420464,0.0819447580018887,0,1,1
"variant_YMR301C_117_guide_chrXIII_-_869513",1152.99881225129,-0.10348140429536,0.099516336032944,0,1,1
"variant_YBL030C_441_guide_chrII_-_163558",1701.51464539243,-0.144576561436591,0.077443624447807,0,1,1
"variant_YER025W_1413_guide_chrV_+_206660",4773.42284789042,0.0702006586219997,0.0585740679953804,0,1,1
"neutral_YIL075C_2082_guide_chrIX_+_218611",2652.80291209143,0.130721773386003,0.0637106907543407,0,1,1
"variant_YPR173C_1125_guide_chrXVI_+_886709",1365.14131469868,0.299092018116397,0.0966755270332726,0,1,1
"neutral_YDR160W_1464_guide_chrIV_+_777631",2397.47677239678,0.0663471961015485,0.0640276099626159,0,1,1
"variant_YER110C_2949_guide_chrV_-_379153",1023.97312565836,0.522755416129722,0.115009950396732,0,1,1
"variant_YGL116W_234_guide_chrVII_+_290040",1492.481689696,0.0519361379921327,0.0954712911650761,0,1,1
"variant_YBL023C_1146_guide_chrII_+_176375",6122.57875968436,-0.0575376504592818,0.0446976647960398,0,1,1
"variant_YKL173W_1161_guide_chrXI_-_123678",253.345138185058,-0.812097320167192,0.191577679615129,-1.2115050178782,0.225701912700533,1
"neutral_YJR068W_669_guide_chrX_+_568313",2653.64779086597,0.071830208980057,0.0698475764841855,0,1,1
"variant_YGL099W_1443_guide_chrVII_-_316076",613.530982797289,0.0425918203190256,0.120782994326469,0,1,1
"neutral_YDR353W_774_guide_chrIV_-_1184080",10370.6322149101,0.0221550670990643,0.0376872145780437,0,1,1
"variant_YFL036W_939_guide_chrVI_-_59720",2825.46530915813,0.149916488075034,0.0706094498678525,0,1,1
"variant_YOR025W_456_guide_chrXV_+_378676",910.265090141624,-0.121250946191989,0.11605038519014,0,1,1
"variant_YNL161W_1965_guide_chrXIV_+_334563",1710.55235457845,0.210100675219573,0.075590711793348,0,1,1
"variant_YOR249C_171_guide_chrXV_+_800560",3640.02944886069,0.0333537333908664,0.0573519599148606,0,1,1
"neutral_YDL004W_423_guide_chrIV_-_443458",2491.93194185598,-0.310399772441744,0.0733018639046893,0,1,1
"variant_YBR237W_1170_guide_chrII_-_693138",814.721910995254,0.580413630321773,0.138552617958506,0.00298536633856302,0.99761802582831,1
"variant_YDR245W_630_guide_chrIV_+_953430",109.548109261124,0.0451491382171598,0.287875604765885,0,1,1
"variant_YKL139W_123_guide_chrXI_+_183077",1596.88506681958,0.425738961750303,0.0824953554310097,0,1,1
"control_YMR313C_426_guide_chrXIII_+_900881",1809.89340695625,-3.08802279488819,0.0882528680897487,-28.4185981620184,1.19140247436026e-177,1.08793375177928e-174
"neutral_YPR144C_1380_guide_chrXVI_-_820037",1889.81112147711,0.180985124593952,0.0968161655263186,0,1,1
"variant_YOR335C_561_guide_chrXV_+_948545",799.606589296878,0.00422877970170483,0.106348168414603,0,1,1
"control_YLR246W_261_guide_chrXII_-_627382",2412.89701751897,0.672625589920483,0.0675562553189039,1.37108828017832,0.170347437956663,1
"neutral_YPL160W_2154_guide_chrXVI_+_249145",1682.17655510435,0.180434301736739,0.0788712699613847,0,1,1
"deletion_2_YDL227C_360_guide_chrIV_-_47668",3935.53886484906,-0.276409604160381,0.0543201477428428,0,1,1
"variant_YLR409C_48_guide_chrXII_-_937186",258.350963050182,-0.437212657115105,0.209051689895793,0,1,1
"variant_YBR038W_1758_guide_chrII_-_313656",1294.76160809966,-0.1004313928533,0.0899169261709343,0,1,1
"variant_YJL087C_693_guide_chrX_-_271789",3499.69897527459,0.0345456193095343,0.0624404165118201,0,1,1
"neutral_YER061C_831_guide_chrV_-_278793",659.703181366699,-0.0604290893591366,0.120790751821955,0,1,1
"variant_YER168C_384_guide_chrV_-_522287",3653.04526130256,0.0711826024390538,0.0561583665640401,0,1,1
"variant_YOR174W_729_guide_chrXV_+_659480",2623.24625029472,0.0944323500701759,0.0616761777911263,0,1,1
"variant_YBR123C_99_guide_chrII_+_486585",932.547578016603,0.0266375747885519,0.102897619194846,0,1,1
"neutral_YML091C_45_guide_chrXIII_+_90682",2897.44741846817,0.0123820601411714,0.0589787471727481,0,1,1
"variant_YML065W_1680_guide_chrXIII_-_143893",650.079401109553,-0.295216070119975,0.130101269130115,0,1,1
"variant_YNL315C_588_guide_chrXIV_-_43691",527.187641020648,-0.014257686211199,0.149916738064993,0,1,1
"variant_YER171W_2010_guide_chrV_+_529090",1625.48216390497,-0.0578694387521692,0.0782000983676554,0,1,1
"variant_YGR060W_861_guide_chrVII_+_611425",2554.1686114907,0.279790705681873,0.0614584550490962,0,1,1
"variant_YLR397C_195_guide_chrXII_+_914694",157.621227562114,-0.182475271944335,0.249361997776485,0,1,1
"variant_YJL008C_1056_guide_chrX_-_420603",468.242133646224,-0.587847278857828,0.157925391871064,-0.0496897855680781,0.9603695963414,1
"variant_YHR034C_663_guide_chrVIII_+_177333",1974.61998469613,0.135744197766851,0.0726271133478474,0,1,1
"variant_YPR057W_273_guide_chrXVI_+_672743",1159.56860465847,-0.117772596050613,0.11728232413461,0,1,1
"neutral_YMR220W_612_guide_chrXIII_+_712926",4669.39026208876,-0.0399159630727775,0.0540946277765426,0,1,1
"variant_YOR025W_1158_guide_chrXV_-_379374",1377.57266071154,0.0319578672538718,0.0843302416996418,0,1,1
"neutral_YJR064W_273_guide_chrX_+_556190",2523.82010715097,-0.0196827283924483,0.0679435295645375,0,1,1
"neutral_YIR006C_1788_guide_chrIX_+_368113",194.749291711232,-0.952628824061915,0.230120356598877,-1.61927797075095,0.105387468295549,1
"variant_YGR229C_873_guide_chrVII_-_950028",228.299441992911,-0.140926074131916,0.202034591025307,0,1,1
"variant_YLR215C_945_guide_chrXII_+_570906",11379.3410243391,0.0167289021050108,0.0384313267270144,0,1,1
"variant_YNL169C_66_guide_chrXIV_+_317602",5897.8424857599,-0.038835314244734,0.0479295522035544,0,1,1
"variant_YEL032W_1197_guide_chrV_+_88132",1218.19156185915,0.222093350072202,0.0874286399568625,0,1,1
"variant_YPR048W_1191_guide_chrXVI_+_660375",2006.79753838555,0.0433441944788573,0.0718949918678596,0,1,1
"variant_YML125C_69_guide_chrXIII_+_21630",2199.64948123796,0.264084377913309,0.0730921421978688,0,1,1
"variant_YBL105C_3030_guide_chrII_-_14668",3331.54061401108,-0.00960341816037946,0.0578275392799686,0,1,1
"neutral_YBR122C_33_guide_chrII_-_484468",1778.50060227965,0.0436507978510062,0.0798165821467327,0,1,1
"variant_YFL023W_18_guide_chrVI_-_91007",3799.6810049538,-0.519074349091444,0.0621466085592527,0,1,1
"variant_YDL030W_1467_guide_chrIV_-_399011",1267.35699035643,-0.0388397159679525,0.0859747700549776,0,1,1
"variant_YER157W_1362_guide_chrV_-_486156",74.8425226259982,0.426024086711489,0.333031551578716,0,1,1
"variant_YMR149W_132_guide_chrXIII_-_561134",1424.20200642301,0.310036385421968,0.0839448863941825,0,1,1
"variant_YLR384C_609_guide_chrXII_-_892286",5057.50948014524,-0.0652573467695284,0.0494418962380684,0,1,1
"variant_YMR108W_468_guide_chrXIII_-_484554",1765.76712509068,0.395559766021914,0.0906761137043158,0,1,1
"neutral_YDR496C_273_guide_chrIV_-_1443129",786.003273456701,-0.171105481226863,0.130146596988643,0,1,1
"variant_YML010W_312_guide_chrXIII_+_247992",3523.05494250698,0.0446697311664967,0.0554246468202806,0,1,1
"variant_YPL190C_1710_guide_chrXVI_-_186013",21.5923926163613,-2.13073542807936,0.757647459777791,-2.04677704394887,0.0406799806093847,0.789071976820272
"control_YPR085C_165_guide_chrXVI_-_709663",2967.81869058518,-6.35617630260049,0.127425557020078,-45.3298101077979,0,0
"neutral_YPR010C_84_guide_chrXVI_+_581109",519.797693963701,0.27845561777754,0.129584706147732,0,1,1
"variant_YPR137W_990_guide_chrXVI_+_803346",1229.02320323963,-0.0104199202104613,0.0916131174242811,0,1,1
"variant_YPL231W_2160_guide_chrXVI_-_110815",953.441009170007,0.0656620089358187,0.105472458403422,0,1,1
"variant_YGL120C_264_guide_chrVII_+_283674",2521.56394545949,-0.268613536580472,0.0661313850562313,0,1,1
"variant_YJL204C_1734_guide_chrX_+_51410",4192.65568933598,-0.155397774057347,0.0718156129236714,0,1,1
"variant_YAL026C_2883_guide_chrI_-_96813",1824.05461836759,0.839827021501035,0.0725659560150017,3.58056361094891,0.000342853860202513,0.014529748133213
"neutral_YMR208W_1053_guide_chrXIII_-_685520",2055.81346179879,0.234695702028151,0.0732717332286562,0,1,1
"variant_YLR132C_411_guide_chrXII_+_407746",1554.95026398385,-0.0497502584927045,0.0862038316919185,0,1,1
"variant_YDR353W_126_guide_chrIV_-_1183428",408.140472975624,0.227555929329597,0.161316961686151,0,1,1
"variant_YER023W_423_guide_chrV_+_201500",913.964304258534,0.190901362873187,0.106602151804073,0,1,1
"variant_YDL058W_60_guide_chrIV_-_345725",966.134336975841,0.031840873837933,0.118072296721964,0,1,1
"neutral_YLR378C_6_guide_chrXII_+_877165",2111.04181934669,0.0383233048494695,0.0696169398096129,0,1,1
"neutral_YDL164C_90_guide_chrIV_-_167162",777.694742646606,0.328040318467872,0.111979366853168,0,1,1
"variant_YPR104C_900_guide_chrXVI_-_735527",1423.82829488836,-0.00942843575079801,0.0862364704578211,0,1,1
"neutral_YDR353W_54_guide_chrIV_-_1183359",3662.45342671848,0.145428048653766,0.065648518580183,0,1,1
"variant_YDR267C_804_guide_chrIV_-_1002696",611.050698576141,-0.20760084254631,0.141451310138795,0,1,1
"variant_YHR042W_1623_guide_chrVIII_+_192167",1284.05076027989,0.284779677109255,0.0855920667221962,0,1,1
"variant_YNR006W_252_guide_chrXIV_+_637238",1001.08380762341,-0.0999439234804488,0.100455890776506,0,1,1
"variant_YGL153W_69_guide_chrVII_-_216348",2124.19929000531,-0.346852934865932,0.0843441641568298,0,1,1
"variant_YIR015W_345_guide_chrIX_+_382294",984.080617992213,-0.659382826152563,0.111376389596033,-0.712743755121605,0.476004335524318,1
"variant_YOR250C_222_guide_chrXV_+_802081",3335.79211324063,-0.201328774643002,0.0574375976265239,0,1,1
"variant_YNL189W_657_guide_chrXIV_+_284917",958.843254962942,0.313511118274281,0.10999744802796,0,1,1
"neutral_YOR249C_1479_guide_chrXV_+_799250",3270.7084021922,0.00182279122542053,0.06605585248299,0,1,1
"variant_YML093W_2382_guide_chrXIII_+_85476",4636.69038556952,-0.459447468069458,0.0491787670898735,0,1,1
"neutral_YMR208W_1035_guide_chrXIII_-_685508",2939.58400720803,0.0437605475230026,0.0582214039474353,0,1,1
"variant_YOL142W_435_guide_chrXV_+_55994",5371.94121171095,-0.144868942589894,0.0473984805732351,0,1,1
"variant_YGR175C_1026_guide_chrVII_-_847395",2576.75069646485,0.654233322656079,0.063884474110245,1.16199317111033,0.245238238828295,1
"variant_YKR007W_126_guide_chrXI_+_451556",2749.11786582847,0.170875842782269,0.0684532229554014,0,1,1
"variant_YGR135W_462_guide_chrVII_-_761853",1882.9301309936,-0.366547914143977,0.0759890598770886,0,1,1
"variant_YBR160W_378_guide_chrII_-_560463",644.411392502833,0.27848086310938,0.119576140692204,0,1,1
"neutral_YDR397C_423_guide_chrIV_-_1266382",3155.33797983896,-0.123830037998858,0.0610224122672754,0,1,1
"neutral_YAL026C_309_guide_chrI_+_99386",1410.20798556528,-0.201426284737847,0.0920439622491889,0,1,1
"neutral_YGR116W_2634_guide_chrVII_-_723049",867.545007831904,-0.054357630800448,0.113462000825964,0,1,1
"variant_YBR025C_78_guide_chrII_-_291786",1358.05984543463,0.100648317619843,0.103205004994629,0,1,1
"variant_YCR072C_147_guide_chrIII_+_242203",2213.16672688254,0.0610840238825406,0.0760106637851775,0,1,1
"variant_YER145C_660_guide_chrV_+_461075",1359.15184386129,0.31911193585087,0.103678843897199,0,1,1
"variant_YKL060C_24_guide_chrXI_-_327458",1038.02772670262,0.201529565626813,0.0981801767391329,0,1,1
"neutral_YDR050C_234_guide_chrIV_+_556231",7686.35933629338,0.224505401543328,0.0414658657038959,0,1,1
"neutral_YKL145W_936_guide_chrXI_+_175150",1546.8631664918,0.244650814064698,0.0843077423885357,0,1,1
"neutral_YLL003W_288_guide_chrXII_+_143493",1014.65712426173,0.106008013970019,0.0983195804940744,0,1,1
"variant_YOR046C_24_guide_chrXV_+_415876",547.05115430312,-0.473996551072537,0.137007905800875,0,1,1
"variant_YKR019C_1452_guide_chrXI_+_476610",207.806932460507,0.538113140333715,0.213245266149423,0,1,1
"variant_YHR165C_228_guide_chrVIII_+_436716",524.926293344687,-0.246212051737879,0.145743889026267,0,1,1
"variant_YPR181C_1590_guide_chrXVI_+_898076",958.961995044217,0.415380674834011,0.108198855241577,0,1,1
"variant_YBR093C_60_guide_chrII_+_430884",1376.3370876362,-0.204947316288267,0.0998298296249539,0,1,1
"neutral_YNL118C_375_guide_chrXIV_-_405191",4436.55133627658,-0.249923318209417,0.053014793258864,0,1,1
"variant_YCL043C_54_guide_chrIII_+_50163",1506.94335251755,0.222591210773976,0.0999171218517414,0,1,1
"variant_YKL104C_810_guide_chrXI_-_244557",3744.86036660616,-0.182247658584404,0.0560046542214782,0,1,1
"variant_YLR342W_18_guide_chrXII_+_810018",1703.10123188558,0.265239003906635,0.104528473853064,0,1,1
"control_YJR124C_0_guide_chrX_+_654234",1405.364709465,-1.47470223138431,0.0990437427843569,-9.03340490001781,1.66411590862537e-19,2.63396266017224e-17
"variant_YDR062W_897_guide_chrIV_+_577375",2197.81764663362,-0.0348514001748464,0.0778767278934548,0,1,1
"variant_YNR046W_93_guide_chrXIV_-_707888",2528.04995485985,0.239616263610963,0.0719916965412002,0,1,1
"neutral_YBR038W_69_guide_chrII_-_311973",6001.53204330013,0.152122241982003,0.0519173454186468,0,1,1
"variant_YGL073W_2289_guide_chrVII_-_371049",4231.76164743514,0.0835023308679427,0.0498145219781316,0,1,1
"variant_YBR011C_165_guide_chrII_+_257809",3641.92693243165,-0.563601408667126,0.0549354327992055,0,1,1
"neutral_YBL030C_774_guide_chrII_+_163219",393.900622195641,0.293361027887467,0.148752979451455,0,1,1
"neutral_YHR190W_921_guide_chrVIII_+_485766",5499.40104245991,0.250635422755296,0.047925071862566,0,1,1
"variant_YIL125W_30_guide_chrIX_-_122719",2474.28662316153,-0.668758423442318,0.0912131348187481,-0.973088180980647,0.330509477619571,1
"variant_YJL001W_429_guide_chrX_+_435712",1431.98045364009,0.603865995232659,0.0981036102241627,0.243273363519714,0.80779363748371,1
"neutral_YER172C_66_guide_chrV_+_535948",1698.31920056598,0.196479138041468,0.0974213613766157,0,1,1
"neutral_YOR073W_579_guide_chrXV_+_465346",452.320114904997,-0.0478721420635876,0.141721230439186,0,1,1
"variant_YPR057W_336_guide_chrXVI_-_672810",3436.29616304991,0.0306462616924215,0.0644477716327573,0,1,1
"neutral_YML025C_60_guide_chrXIII_+_225205",1964.62335117024,0.282160478516652,0.0820654078135871,0,1,1
"variant_YKL196C_222_guide_chrXI_-_75310",70.0340651431706,-1.76927336368169,0.38447961774301,-3.0932026271328,0.00198008887457958,0.0645759204124565
"neutral_YER110C_2661_guide_chrV_+_379438",268.942518847567,-0.195001925790637,0.181216071553711,0,1,1
"variant_YMR123W_276_guide_chrXIII_-_513872",2973.65678515714,-0.0868150337623202,0.0654494875828242,0,1,1
"variant_YIL134W_903_guide_chrIX_-_98298",3207.18584682594,0.0853435220970416,0.061814200946267,0,1,1
"variant_YMR288W_2778_guide_chrXIII_-_848347",2603.64640601891,0.172608738875565,0.0629418799062128,0,1,1
"neutral_YBR025C_300_guide_chrII_+_291561",797.316512859086,0.593452474891312,0.104796453674944,0.128367653862014,0.897858027822475,1
"variant_YDR508C_342_guide_chrIV_-_1468104",2118.34014609289,0.120311957137592,0.0695124677127354,0,1,1
"variant_YLR075W_318_guide_chrXII_-_283248",332.970516542371,-1.2143544551328,0.169125407548879,-3.7507933569914,0.000176275933370181,0.00830385557554533
"neutral_YPR162C_1116_guide_chrXVI_+_867189",684.47317481542,-0.170497237317809,0.116724654418465,0,1,1
"variant_YOL078W_1557_guide_chrXV_-_183239",307.600441972481,-0.47216698778296,0.190923218839855,0,1,1
"neutral_YER159C_279_guide_chrV_-_491680",3225.75149010959,-0.0193016065193028,0.064851850883055,0,1,1
"variant_YHR118C_618_guide_chrVIII_-_345005",3891.32830017537,-0.117497460674961,0.0612446408920759,0,1,1
"neutral_YJL117W_306_guide_chrX_-_192843",3602.3682791968,0.226185629728679,0.0614074543119969,0,1,1
"variant_YFR052W_84_guide_chrVI_-_252592",1834.69724448107,0.127785009511176,0.0803393570612459,0,1,1
"neutral_YFL022C_1005_guide_chrVI_+_94004",3466.08763829868,0.254089415235881,0.0605338540198291,0,1,1
"variant_YDR477W_90_guide_chrIV_-_1412461",5713.94683866428,0.417695379780274,0.047800819945341,0,1,1
"variant_YGR094W_1530_guide_chrVII_-_673719",1265.28894824828,0.123978326127707,0.0872035867603553,0,1,1
"variant_YIL150C_822_guide_chrIX_-_61901",425.694791663431,-0.0255956558841281,0.16852029455249,0,1,1
"variant_YBR236C_213_guide_chrII_+_691473",2593.24125738699,-0.116648929948044,0.0680533307912204,0,1,1
"neutral_YJL117W_306_guide_chrX_+_192841",8896.58378663553,0.00589228734995639,0.0382323027213282,0,1,1
"variant_YLR373C_129_guide_chrXII_-_871234",6988.91836844164,-0.0232368893702199,0.0492490128606431,0,1,1
"variant_YOR174W_516_guide_chrXV_+_659266",2108.66561088165,0.0343184833360444,0.0776032972230065,0,1,1
"variant_YBR102C_417_guide_chrII_+_446901",4189.73930249641,-0.14322354774761,0.0557745991707226,0,1,1
"variant_YBR080C_9_guide_chrII_-_400879",362.014801361276,0.159881573620176,0.155374657622985,0,1,1
"variant_YBR237W_1851_guide_chrII_-_693823",625.050601093756,-0.155391639289546,0.124722680028792,0,1,1
"variant_YNL006W_42_guide_chrXIV_+_620111",2642.96417928964,0.231129821496498,0.0639648490347645,0,1,1
"variant_YOR232W_426_guide_chrXV_-_775005",1705.36247562384,-0.287821798783087,0.0788441911072231,0,1,1
"variant_YDR232W_723_guide_chrIV_-_928181",3329.32404844522,-0.0336069025134307,0.054640164387903,0,1,1
"control_YCR067C_0_guide_chrIII_-_236320",358.667167995143,-4.03122908951178,0.219760986631439,-15.7044666681436,1.40958110650053e-55,4.08125300372385e-53
"variant_YPR103W_378_guide_chrXVI_+_732732",6359.34593461037,-0.0204144209747824,0.0523031383580264,0,1,1
"variant_YPR105C_57_guide_chrXVI_+_739513",5038.18145670724,-0.039142714818743,0.0473698149754065,0,1,1
"variant_YLR196W_306_guide_chrXII_-_544276",1139.87159094745,0.0357371874785116,0.112087643625284,0,1,1
"variant_YGL008C_2043_guide_chrVII_+_480622",1952.61138983827,0.0497553961383837,0.0755871259792025,0,1,1
"neutral_YBR126C_753_guide_chrII_+_489632",2534.93310370668,0.104637927634578,0.0679753807928052,0,1,1
"variant_YOR151C_1596_guide_chrXV_+_615076",1752.08065958963,-0.0297551488646774,0.0955495426089948,0,1,1
"variant_YGR274C_1770_guide_chrVII_-_1041327",2527.12108911443,0.0293784174848685,0.068197328675329,0,1,1
"variant_YNL315C_15_guide_chrXIV_+_44261",2317.41317895768,0.0579732532823654,0.0871979703935566,0,1,1
"variant_YNR017W_603_guide_chrXIV_+_663519",5816.62814635829,-0.23563603837429,0.0531174026629538,0,1,1
"variant_YBR237W_1851_guide_chrII_+_693818",2727.50010243503,0.0622440845129939,0.0687494213890824,0,1,1
"neutral_YNL039W_363_guide_chrXIV_-_555412",3673.99926502856,0.083101871496201,0.0544614404942506,0,1,1
"variant_YGL103W_96_guide_chrVII_+_311574",1021.34292470151,-0.0258946481237336,0.122133746372316,0,1,1
"variant_YDL153C_1659_guide_chrIV_-_181355",185.868059084867,0.272689985528147,0.233208384712512,0,1,1
"variant_YOL010W_393_guide_chrXV_+_308336",1453.88677824492,0.233246572270278,0.0811829536055306,0,1,1
"variant_YMR108W_1110_guide_chrXIII_+_485198",756.311272785468,7.03177759131521e-05,0.115499755442935,0,1,1
"neutral_YHL027W_309_guide_chrVIII_+_51417",9363.41683602299,-0.0191765567403652,0.0413892002267735,0,1,1
"neutral_YPL131W_525_guide_chrXVI_-_303652",1558.93853365784,-0.272439159986876,0.0879654073994473,0,1,1
"neutral_YJL050W_696_guide_chrX_+_343221",809.452216592768,-0.0458249766979709,0.105788778503595,0,1,1
"variant_YIL125W_30_guide_chrIX_-_122723",1716.09975227994,-0.584189917099984,0.100025339400063,-0.0418885566908802,0.966587538830063,1
"neutral_YNL137C_1386_guide_chrXIV_+_368662",625.784490008967,0.183764184603398,0.118683564279657,0,1,1
"variant_YCR033W_1803_guide_chrIII_+_188294",8283.76166143887,0.531945029889618,0.0421799798560763,0,1,1
"neutral_YLR355C_594_guide_chrXII_+_838652",2515.12558789172,0.0615780106007077,0.0650733352590647,0,1,1
"neutral_YIL003W_414_guide_chrIX_+_349536",1017.84645078279,-0.661330557176344,0.123967258300113,-0.656064821401878,0.511782417793974,1
"variant_YOR204W_1770_guide_chrXV_+_724680",5547.5746237831,0.212557486746508,0.047242355455202,0,1,1
"variant_YOR008C_225_guide_chrXV_-_342187",1705.71707638928,-0.104650559429101,0.0730007414729383,0,1,1
"variant_YKL197C_2043_guide_chrXI_-_71817",3648.89838755384,-0.0610436599019559,0.0587236084675708,0,1,1
"neutral_YHR089C_48_guide_chrVIII_+_283251",2955.88197153253,0.440512739638581,0.0691315925046584,0,1,1
"variant_YMR049C_1596_guide_chrXIII_-_368919",1025.47503933834,-0.276064541823798,0.104139783975002,0,1,1
"variant_YLR075W_345_guide_chrXII_+_283277",4102.82044649562,0.182352646155067,0.066502109087036,0,1,1
"variant_YDR394W_741_guide_chrIV_+_1262423",1538.8176855785,-0.028949373237497,0.0896234689001038,0,1,1
"variant_YJL053W_372_guide_chrX_+_336274",6184.44495553228,-0.0125086625859842,0.0521433511053584,0,1,1
"variant_YOL130W_132_guide_chrXV_+_74532",1521.71662139095,0.349328974091284,0.0799259651998485,0,1,1
"variant_YLR342W_48_guide_chrXII_-_810046",2131.3213118146,0.18733290579722,0.0677145616205499,0,1,1
"variant_YKR086W_2031_guide_chrXI_-_601891",5102.04285231822,-0.171123373433843,0.0604342537406395,0,1,1
"variant_YGL137W_2382_guide_chrVII_+_252452",3834.01143898472,0.0457477891557727,0.0533872308525393,0,1,1
"variant_YGL142C_990_guide_chrVII_-_237129",355.271286503702,0.0248936414998407,0.163154977807082,0,1,1
"variant_YMR108W_150_guide_chrXIII_+_484239",1597.99988283205,0.140610903800793,0.0810026525321112,0,1,1
"neutral_YLR259C_690_guide_chrXII_-_664308",2600.52446654334,0.106212439714076,0.0765602258259263,0,1,1
"variant_YJR002W_1104_guide_chrX_+_439974",512.629485302312,0.347807046122182,0.145507989549057,0,1,1
"variant_YPL063W_81_guide_chrXVI_+_430017",5091.81617223287,-0.0422826928478043,0.0541344869134629,0,1,1
"neutral_YFL008W_2985_guide_chrVI_+_122416",522.405542974338,0.32774006243285,0.133546563337595,0,1,1
"variant_YBR038W_2103_guide_chrII_-_314008",4310.71895890273,-0.278747048357965,0.0649053191912662,0,1,1
"neutral_YDR156W_204_guide_chrIV_-_769735",2378.85004280102,0.0187137270873916,0.0657868114648886,0,1,1
"variant_YGR274C_2277_guide_chrVII_+_1040810",311.976375935114,-0.2533563973411,0.171267901211504,0,1,1
"variant_YJL008C_1200_guide_chrX_+_420459",1159.14217370156,0.29141015222725,0.099338452035995,0,1,1
"variant_YPL085W_2766_guide_chrXVI_-_389833",4377.28509749486,0.150005003647566,0.057902220089727,0,1,1
"variant_YML126C_837_guide_chrXIII_-_19697",1589.90570263873,0.0863271854532567,0.0820123861657129,0,1,1
"neutral_YDR170C_87_guide_chrIV_+_802132",156.687004161481,-0.338331183225206,0.24345363869416,0,1,1
"variant_YGL245W_195_guide_chrVII_-_39218",2295.36724932301,0.0237141711944147,0.0677800160272546,0,1,1
"variant_YKL024C_441_guide_chrXI_+_392701",7402.00507159986,0.00762920472586028,0.0477169475315177,0,1,1
"variant_YNL124W_651_guide_chrXIV_-_393543",1786.80623659036,0.116771091249935,0.0804608931051233,0,1,1
"control_YHR031C_0_guide_chrVIII_+_172967",1044.04941728806,-1.4580173468535,0.104213398538894,-8.42518677217703,3.60175254351765e-17,5.1513740294094e-15
"variant_YAL041W_897_guide_chrI_+_63734",164.713005273689,-0.723731743607956,0.232375053316857,-0.618533450800199,0.536223754631879,1
"variant_YBR004C_627_guide_chrII_+_245042",1019.92008245357,0.211700455352928,0.117665489806214,0,1,1
"neutral_YER125W_285_guide_chrV_-_410481",2806.5044114307,0.0920855011907904,0.0670798348288311,0,1,1
"variant_YLR373C_1188_guide_chrXII_+_870176",1003.87324455425,-0.143909749011689,0.0968783378663718,0,1,1
"variant_YGR119C_111_guide_chrVII_-_729558",1175.87442202241,-0.0966742884932775,0.0980059362099854,0,1,1
"neutral_YNL241C_90_guide_chrXIV_-_197848",6271.69673183266,-0.054475949272228,0.0430301214590254,0,1,1
"variant_YDL164C_627_guide_chrIV_+_166625",2147.79216071308,0.179576958783902,0.0697149651095232,0,1,1
"variant_YPL012W_1488_guide_chrXVI_-_531218",2830.87322191154,0.00152525300627323,0.0733492125012705,0,1,1
"variant_YDL103C_216_guide_chrIV_+_276362",1149.50064570806,0.10532851751323,0.0972169317989287,0,1,1
"variant_YFL036W_1041_guide_chrVI_+_59820",5142.76362223247,0.152314955294241,0.0508093069339235,0,1,1
"variant_YBR155W_417_guide_chrII_+_550191",289.447256293157,-0.418702785215258,0.177977071299171,0,1,1
"neutral_YLL002W_1299_guide_chrXII_-_147590",3209.15403296926,-0.720958978262701,0.171975546010346,-0.819645475957499,0.412418241031249,1
"neutral_YML093W_969_guide_chrXIII_+_84059",1860.56052622916,-0.0145672453685436,0.0798839245004809,0,1,1
"deletion_2_YDL227C_1290_guide_chrIV_+_46740",6798.91894443492,-0.0634483486241524,0.0464610788014813,0,1,1
"variant_YHR007C_1137_guide_chrVIII_+_120547",1237.15715642262,0.100417637620439,0.0845559777452307,0,1,1
"variant_YOR310C_1398_guide_chrXV_+_896955",4817.71834234928,-0.340088810807998,0.048644651038535,0,1,1
"variant_YBR142W_669_guide_chrII_+_528987",6375.46545099675,-0.236510404263451,0.0486300738608299,0,1,1
"control_YIL017C_522_guide_chrIX_-_320442",322.497202326663,-0.806822295571671,0.170472379840978,-1.33055158720291,0.18333660131785,1
"control_YIL143C_174_guide_chrIX_-_82869",771.292278664023,-5.9494800207651,0.2157071479191,-24.8924529046153,8.98079606157218e-137,4.84595591122379e-134
"variant_YOR249C_1479_guide_chrXV_+_799250",3036.98053495737,-0.00201324244292443,0.066464705538892,0,1,1
"variant_YLL034C_1998_guide_chrXII_-_71148",4731.24078511132,0.156778915622642,0.0489882671116384,0,1,1
"variant_YKR002W_690_guide_chrXI_+_443923",5818.18113262258,-0.0771326547491265,0.0542104989822447,0,1,1
"neutral_YCR008W_879_guide_chrIII_-_129355",1173.09700941647,-0.631539064873031,0.11679913035556,-0.44126240252077,0.659023041472861,1
"variant_YDR463W_18_guide_chrIV_-_1386831",146.857614547082,-3.74015675410123,0.305162865809586,-10.3556399161394,3.94539353445544e-25,7.09632827992736e-23
"variant_YDR232W_876_guide_chrIV_+_928329",1516.52585351387,0.46286808095251,0.101580468283808,0,1,1
